u,xi1,xi2,sig,phi,lpost,cont
404,1.600997061837891,0.5078056407330684,3.533215231754248,0.005537152948229408,-8247.979327689825,TRUE
194,1.5606211928837797,0.7094104354625077,16.551575201508026,0.012569047481447904,-8245.035033139042,TRUE
139,1.5753428812986983,0.6634324558200689,36.89953189219839,0.018584873369853577,-8244.898919708517,TRUE
276,1.5625781202458822,0.2537108077823188,147.8000280662161,0.009969773867203598,-8247.024443622884,TRUE
407,1.527129346240081,0.39446339038888556,128.71754777857717,0.006501044557912317,-8246.885358238349,TRUE
211,1.5748243588013242,0.3882986522736578,257.70657435452085,0.009997059688326962,-8247.490784183321,FALSE
174,1.5742193321408535,0.6916226991861101,27.562698807712838,0.014738051712529546,-8245.055535644178,TRUE
125,1.532921571285854,0.6899444247035151,41.176109031938196,0.01822993237283152,-8247.347423894482,FALSE
342,1.529181301439933,0.7407880816755404,94.33091644036647,0.006174654513378418,-8249.100272420574,FALSE
566,1.5658648570278901,0.6404853572837481,6.094093515965895,0.005231995786888033,-8247.793413282627,TRUE
530,1.5793376548784233,0.49888987402027474,67.90895370058334,0.005407272010638669,-8248.206313281564,TRUE
190,1.5606000949054886,0.6171871273051124,24.11525324594477,0.011937816091395886,-8245.244940662336,TRUE
322,1.5380777475758605,0.46311752698354774,130.04089627602391,0.00944111446766037,-8247.29624274466,TRUE
455,1.5074556304843516,0.43238392796651837,125.39991288032505,0.0057603123529561375,-8247.503666680203,TRUE
70,1.5969565220987019,0.456453965637213,50.068677616917036,0.030579241399588356,-8248.17954907401,FALSE
40,1.6186911672925823,0.9614031695518501,5.565021143865115,0.05065336399031163,-8244.174888032792,TRUE
254,1.5731586818560026,0.37287452173963087,249.6795283709705,0.00911496618641576,-8249.808964106649,FALSE
217,1.543370783300704,0.3145773633939448,131.0770307951874,0.009997059688326962,-8247.713789588257,FALSE
208,1.5701865483432798,0.27181257584878826,244.3746377205082,0.009997059688326962,-8246.096748695189,FALSE
357,1.5091834404253595,0.7186557110625863,0.8487259385287338,0.006924050586064893,-8246.70381163665,TRUE
64,1.6701719841609726,0.5043978930794331,62.04966078020202,0.03293149073801823,-8247.289764454275,FALSE
279,1.5341149000172032,0.20696573847339395,161.40549523193516,0.009325976025675628,-8247.221051484394,TRUE
156,1.5863100390312335,0.3951339663012071,103.71174034648061,0.014407527197882975,-8247.147349427567,FALSE
276,1.5747323795496286,0.06605390627547719,238.66296178603105,0.011997186250419376,-8249.892304119361,TRUE
62,1.6599858366043705,0.6691696553613411,23.704799203699746,0.038770126616671875,-8246.636558150467,TRUE
117,1.6262916721351486,0.5798108964507442,51.35803338400728,0.019112025874742724,-8247.268513780344,FALSE
6,1.9180342324827924,1.0283040842171558,4.342150331838752,0.19347250808585711,-8238.386483162576,FALSE
107,1.5343407238057052,0.49478645408370403,62.726352260362304,0.023872716663322312,-8245.849349341268,TRUE
299,1.5748006397469465,0.42980342888945994,112.01902252646639,0.009880700053463948,-8247.076303573,TRUE
12,1.6880280715889877,1.0202063373650625,5.246911329087548,0.11908262275801235,-8242.345902893077,FALSE
7,1.8194114861463953,1.0239585523761852,4.706980395459533,0.1746545133784181,-8239.613443960276,FALSE
339,1.5435645276685472,0.3703025096418139,96.7560866500235,0.007002142038147955,-8246.385284399186,TRUE
210,1.5369866452201362,0.5284189037916287,90.91531405952104,0.013787247536833086,-8246.390320103475,TRUE
69,1.5799034355281154,0.8097126190764645,22.611608076548812,0.035502009389386156,-8244.801425090576,TRUE
75,1.6739133137034417,0.9090468989141125,5.3524693396083105,0.032913998161544805,-8247.297852677442,TRUE
32,1.6695504151858123,0.9640195452773955,10.86335679860773,0.07111982050127613,-8247.853610481532,TRUE
37,1.7214897740676072,0.5455595134228296,52.25406873808773,0.05027932960893855,-8245.878487750077,FALSE
30,1.5652361425428116,0.8709840062062247,10.244145281499765,0.06255662815994271,-8244.603528675958,TRUE
517,1.513905543295915,0.32622680192422143,192.37218470942096,0.005296056901240645,-8248.017917879475,TRUE
82,1.6147881991426831,0.8347863511334689,10.72261320287312,0.02851688180644121,-8244.857797053002,TRUE
126,1.4990645550643833,0.5648891697826715,44.76465015037145,0.017290904457131547,-8247.140592477546,TRUE
367,1.5333231258762803,0.762598891680269,21.82726392224876,0.005880623346074684,-8248.665204768333,FALSE
38,1.6726799216006079,0.8924550722900579,23.79221524008977,0.048809173772419875,-8243.640604168717,FALSE
203,1.6004941098071188,0.9190814657148614,7.6176147467892505,0.010879153190238165,-8248.205612930053,FALSE
41,1.6534617761417647,0.7118461477214917,44.63605542420779,0.046750955601293734,-8244.911748086774,FALSE
365,1.506212723563966,0.5542556577398132,53.642701649510315,0.006592275880440365,-8246.8106844673,TRUE
496,1.4828228544341453,0.5584909570078901,71.15829452252554,0.0050913375868067556,-8248.497740841021,TRUE
37,1.7312075184008542,0.9219957426947225,20.414405768777403,0.05027932960893855,-8245.686808381057,FALSE
147,1.5608199819061799,0.6224123542374537,37.99156747558166,0.01662671280999131,-8244.806588687472,TRUE
42,1.6135132954641032,0.4629411037593562,58.849188065755385,0.04586886209938253,-8245.899947985448,FALSE
7,1.927553252918044,1.1435982290717561,2.3435997944923392,0.1746545133784181,-8240.744644181792,FALSE
25,1.549306539207766,0.9692455480699836,7.4054917313843,0.0718170717354442,-8245.109518890593,TRUE
171,1.619647913953367,0.6785767104666277,59.60860067571875,0.01323140252866804,-8248.046942681023,FALSE
35,1.6858497053634889,0.8599246013340425,29.332499279339235,0.05174948544545722,-8243.090097691895,FALSE
133,1.509393355093776,0.42411227207508606,80.73639967052188,0.01896787962501169,-8246.895688403969,TRUE
146,1.5664991486836193,0.574730027136018,41.545460418176226,0.01587768303440165,-8247.361389906298,FALSE
355,1.5784208681797027,0.3255988985099996,70.64210468800648,0.005839530318610694,-8248.09697176582,TRUE
33,1.6373766910317293,1.1876166141488294,0.2820297261849385,0.06283010872127646,-8246.240944540139,TRUE
2,2.497291140203708,1.1722186234781338,1.4767293455768384,0.39400176418700383,-8238.995341534228,FALSE
2,3.31496812385311,1.153083175851168,1.5602187710935747,0.39400176418700383,-8239.106870001377,FALSE
7,1.8945610561003874,1.229794748647147,1.9305832583841112,0.1746545133784181,-8241.749438033217,FALSE
323,1.4523867400180255,0.4635265802233476,99.18339039323072,0.006972083107063655,-8250.569629483918,TRUE
6,1.9343168946506142,1.0687379161265076,4.1791452737535355,0.19347250808585711,-8238.405321803559,FALSE
2,2.9215659770443336,1.1276614873150619,2.029453688679206,0.39400176418700383,-8240.45279007563,FALSE
2,2.9447733929376074,1.1394818829796363,1.3977932799813193,0.39400176418700383,-8239.693390691744,FALSE
30,1.5822237648669248,0.9373106008464974,9.101830400555833,0.05968832696265804,-8245.77417895667,FALSE
322,1.5864361610951039,0.603141427350792,78.2715415405274,0.010131714573651774,-8248.553336786574,TRUE
217,1.524744604189601,0.7140157381720286,20.068658789322384,0.009997059688326962,-8247.948269055438,FALSE
4,1.941508781308953,1.2335371958316608,0.8823791140859777,0.2613937077330197,-8242.120507493682,FALSE
6,1.9107656264017834,1.015794046506629,3.624421426295995,0.19347250808585711,-8239.120034512496,FALSE
6,2.058701826008561,0.9641949484770374,5.715759982808815,0.19347250808585711,-8239.405169455596,FALSE
7,2.078847663158863,1.0801128843943175,3.743116409608148,0.1746545133784181,-8240.538385810192,FALSE
281,1.5883639320635843,0.4966050536026633,96.32576519945434,0.010993874560363482,-8247.651039275132,TRUE
414,1.525652909840554,0.565349102984886,29.72734574508911,0.0057519413584288205,-8246.295182679274,TRUE
7,1.8423547193199274,0.8135157907680354,7.474227566517071,0.1746545133784181,-8243.348639014785,FALSE
178,1.598096596707995,0.7169958478153087,92.87229064910993,0.012643340194060571,-8248.29860608252,FALSE
227,1.5673212374359922,0.6528886248165342,33.59132634899904,0.011581095733733381,-8245.612979109399,TRUE
38,1.6383513617492402,0.6862274010855767,37.21014968760412,0.048809173772419875,-8242.633753423468,FALSE
99,1.5648395240165607,0.6712303311611042,15.457103052572982,0.02031153039265403,-8246.33429831778,TRUE
138,1.5217918225721634,0.7227850526441956,20.227714619505583,0.016025564089423905,-8245.653997234134,TRUE
117,1.5972285483339228,0.6717032862542984,30.31568841406419,0.019112025874742724,-8246.905116299673,FALSE
38,1.5648716928896156,0.561180844411396,37.03558342147751,0.048809173772419875,-8245.541280368981,FALSE
170,1.6548923897455081,0.5580270733224413,136.39732295436244,0.01323140252866804,-8250.405947314855,FALSE
252,1.5794596922968618,0.5517047266242171,15.712024756179883,0.008518904888309805,-8246.584181846283,TRUE
6,1.9413931282199708,1.0459701826434058,4.888127582872393,0.19347250808585711,-8238.85725856044,FALSE
27,1.7514243745388014,0.5525811514960874,30.28069979396185,0.06380476330491032,-8246.075862160342,FALSE
192,1.5956303528253197,0.6339249438003252,80.6838973990605,0.0111731843575419,-8246.801523465097,FALSE
305,1.5970179840165457,0.6788978414284,62.157674542530984,0.007056748015289621,-8248.90749843131,FALSE
6,2.0504527998616875,1.1788463797243915,1.8740498425389625,0.19347250808585711,-8239.963675097071,FALSE
279,1.5867584346417662,0.3078623056552069,71.17681478317922,0.007419193576487791,-8249.060039708098,TRUE
107,1.5592122452780006,0.6958694341446938,51.73097132090521,0.027011744753396707,-8246.704639210619,TRUE
139,1.5727489549219,0.5787456931948106,55.78454294147131,0.019495824787385523,-8245.297287614017,TRUE
441,1.5168039031018885,0.4570069644870993,136.42456150954084,0.0064965899919580804,-8247.754094092219,TRUE
474,1.569939462715732,0.4932556230735258,102.9125267267703,0.006444687878971009,-8248.282589183664,TRUE
55,1.5588663571908896,0.6482311748296811,31.23734759713141,0.04245032848759452,-8245.313482016965,TRUE
306,1.496948779630264,0.20903646512337565,404.86080581848915,0.007056748015289621,-8251.809522052214,FALSE
182,1.5652613548119834,0.293684573074548,118.35866759879289,0.015611846138982727,-8247.15041457998,TRUE
44,1.6023246705400196,0.7096020918391448,30.144642546995094,0.044398706262863866,-8244.53169410632,FALSE
327,1.5232905082792976,0.03203499343980665,245.50452040025817,0.00819049621560849,-8248.99802402823,TRUE
371,1.558343924073076,0.38232551311537333,127.75477236561389,0.00753331272373758,-8246.952012816455,TRUE
498,1.4974776048962595,0.0073056942372752495,402.3974482058117,0.006093941880577177,-8250.320092146618,TRUE
12,1.7668094356458939,0.976613606318249,7.9029907568840025,0.11908262275801235,-8241.010512107074,FALSE
200,1.5535748392137976,0.7363168575698249,17.781372368319325,0.012630623956921449,-8245.206416929268,TRUE
170,1.645161767058994,0.398348790196357,76.67711122288492,0.016715104844340807,-8249.331593431229,TRUE
157,1.5467658901895194,0.8401174953495341,21.67504199210321,0.017254852039239862,-8245.849857699715,TRUE
208,1.5839766899276815,-0.2710900322612144,666.3810836282172,0.009997059688326962,-8251.817563972696,FALSE
177,1.5324661676022813,0.9291542502652665,2.4657175338074246,0.01502202164487105,-8246.288253035988,TRUE
6,2.209402599616278,1.1474520144600422,2.760296315897878,0.19347250808585711,-8240.074109797804,FALSE
83,1.5992320647013678,0.8967328366844358,14.299182640928086,0.03057937111943405,-8245.415147331269,TRUE
215,1.591171825061722,0.4529606814222395,181.13679198595187,0.009997059688326962,-8247.329249753226,FALSE
208,1.5932693492722159,0.9257815678874399,2.045331161189438,0.009997059688326962,-8247.295685158086,FALSE
50,1.5820804258996217,0.9087210264499024,0.3158461088875626,0.04116436342252279,-8248.360457801411,FALSE
6,1.7505155625331295,0.9082040826432951,6.2336374051605095,0.19347250808585711,-8242.439894588737,FALSE
219,1.5877754771966412,0.5731357515312028,43.17015536332572,0.009997059688326962,-8247.841622727334,FALSE
187,1.5721459851966078,0.43250995980188117,74.03676465779667,0.01366368406204465,-8245.87717789075,TRUE
211,1.5326478504233565,0.4933942283145203,112.40241442953165,0.014535112485702136,-8247.201210100277,TRUE
459,1.6130323815495278,0.5368667543241532,12.529926016037683,0.005709223399803448,-8248.990654278625,TRUE
383,1.5544831627105857,0.5283933790963371,31.730905782752323,0.006171077884863361,-8246.208261425172,TRUE
129,1.5310496517477568,0.7888136304709563,0.6913942596923578,0.01822993237283152,-8247.923100522294,FALSE
509,1.5595725819627297,0.2827676989708345,196.94461199457763,0.005679021321734094,-8248.18788818525,TRUE
3,2.043790875447128,1.3079963313651823,0.7758651572971075,0.3233902568663709,-8241.038769792502,TRUE
5,1.9184438580126444,1.0742875812067942,1.645607724840418,0.22140546897971186,-8243.745428328746,FALSE
2,3.623554733830245,1.2033587356862554,1.5626023132296603,0.39400176418700383,-8239.991163999417,FALSE
3,1.8109330019508547,1.1274484703057994,1.3351431735401902,0.31696559835342547,-8243.410726853503,FALSE
2,3.0337072728944574,1.2254741012361792,1.3641835706720853,0.39400176418700383,-8239.358313118852,FALSE
6,1.9389304915183025,1.2491174902856788,2.062456206033408,0.19347250808585711,-8240.703133701703,FALSE
6,1.9940627889892921,1.1377438078799256,3.2520990028835204,0.19347250808585711,-8238.689379169764,FALSE
161,1.510268216393265,0.6277817442726091,36.81257711851117,0.013967081711438444,-8246.122839838526,TRUE
213,1.5354984706227706,0.33354046389037856,74.20782832211516,0.009709937592318047,-8248.25666763748,TRUE
192,1.5114769256482152,0.6288331911648501,64.9555335734276,0.014031732235566257,-8246.605059959727,TRUE
46,1.6032278103129294,0.8740172010117002,7.773118414622905,0.043404275523568826,-8244.506239767428,TRUE
359,1.5379215325412585,0.2899024950428734,134.29226136955293,0.006749320967367615,-8246.721345087666,TRUE
382,1.5871262487285738,0.5545247739028083,17.88899732205006,0.006492654630870133,-8247.070991948689,TRUE
97,1.5148820096767603,0.4648324660916311,52.271001117381054,0.022967193273770527,-8247.475152743898,TRUE
201,1.599527309799654,0.19020913750846663,217.64983453869044,0.010879153190238165,-8247.663487740629,FALSE
399,1.5519127353584283,0.5359330919553266,56.187293581501805,0.0066122127335462065,-8246.535387274767,TRUE
139,1.5649658039577776,0.7549072276062314,14.13994443941188,0.016896093524380863,-8244.690994537124,TRUE
302,1.6158965924379305,0.5032816990721072,103.2441280797137,0.007056748015289621,-8249.444648799037,FALSE
438,1.5428095920242701,0.06346795072873906,298.93928848416147,0.006719161059435802,-8248.490938496576,TRUE
457,1.5629025895365871,0.864241501753743,13.73464906235432,0.008170951978703196,-8250.560667550002,TRUE
69,1.622996082088268,0.42818128788589876,100.78600350507824,0.030579241399588356,-8246.832549640772,FALSE
187,1.5657250318237317,0.5066661227105442,44.75592996766641,0.01219474322949247,-8245.738297123104,TRUE
64,1.596815355062239,0.574178656268473,30.590011624853517,0.03525522954424433,-8245.973974422626,TRUE
376,1.464017526143289,0.4614731344925165,109.48667887095198,0.006302549357638303,-8249.597707826084,TRUE
358,1.5362666751688787,0.3230473785544485,96.80706429353694,0.006029584147446995,-8246.910122461915,TRUE
58,1.5915511080946374,0.6385721474581586,30.864709441030698,0.04124179042123544,-8245.266728769851,TRUE
221,1.5518980541986263,0.23571794942751545,338.0053534981754,0.009997059688326962,-8249.485408553828,FALSE
216,1.5581119840842061,0.5848901075038118,80.60532593825043,0.014023897044295209,-8246.709991249938,TRUE
228,1.5468505649631608,0.13461801949606975,333.62496078457536,0.009997059688326962,-8249.50682949556,FALSE
55,1.6264526784761637,0.8864112823079862,6.9100502634478715,0.03877916508996302,-8244.626171467571,TRUE
401,1.5490217089461582,0.2580792836834604,148.57266340204367,0.0060859262281155,-8246.98054829621,TRUE
255,1.541931599157186,0.00965607722676401,444.74597424420483,0.00911496618641576,-8251.49799685334,FALSE
182,1.5166345441263995,0.6937577811680743,9.359068508804315,0.011365062145064907,-8246.249472159541,TRUE
417,1.4878434314674156,0.6534187489601501,36.98314985182021,0.006121891421726263,-8248.045389068531,TRUE
91,1.5406967682805524,0.8462394376404428,6.199640569666404,0.022818202165088983,-8245.607966089614,TRUE
6,1.9877132366153696,0.9882320403235769,5.941879360699843,0.19347250808585711,-8239.760244230132,FALSE
38,1.593732158027671,0.8910245063752475,18.01374206402627,0.048809173772419875,-8244.134102459293,FALSE
6,2.1071257371022516,1.0852867866236926,3.2539609795803033,0.19347250808585711,-8238.786731221873,FALSE
6,2.010815792421832,1.1285453670971626,3.15848111274032,0.19347250808585711,-8238.568967562094,FALSE
355,1.542857781419827,0.40763719356505246,81.72601301908487,0.006602274344591847,-8246.320279033347,TRUE
37,1.6716991053342165,0.821957030730504,32.43724825566858,0.05027932960893855,-8244.225036000453,FALSE
209,1.6112356104578736,0.34832551516428417,74.25446292409728,0.011582517020017632,-8248.453208435276,TRUE
143,1.551063056660673,0.6765739337201943,41.336877033232206,0.01822244576993578,-8245.063682836408,TRUE
39,1.6409343406090462,0.5580543655388451,45.63022944212431,0.04822111143781241,-8243.970397369121,FALSE
204,1.5354100975019065,0.018236268562416825,353.0717360555356,0.010879153190238165,-8249.302201499668,FALSE
172,1.5802346493115336,0.7819100945094266,11.999605557455133,0.015030062327722233,-8245.187842712523,TRUE
299,1.5496392728700406,0.6375655756077182,36.5045572206173,0.007056748015289621,-8247.715704035,FALSE
39,1.6562454145728167,0.7988430691021005,48.59838398424468,0.04822111143781241,-8246.594659881452,FALSE
109,1.5423269702156603,0.6343877619520428,38.96358436887561,0.021984731451244775,-8244.913636464,TRUE
285,1.5351660075549316,0.1992538596996024,168.75432268614188,0.009284335041711365,-8247.237940375782,TRUE
639,1.540172482930204,0.45478958085096877,169.85764240230935,0.005049384359654275,-8249.330724250502,TRUE
5,1.888915759876452,1.0295606307947451,3.4977217278164554,0.22140546897971186,-8241.042356399073,FALSE
158,1.5489751142336752,0.6951558934295048,21.10363132184462,0.014659410081694134,-8244.87831094483,TRUE
6,1.9446534013685466,1.030303495119883,5.140910668792249,0.19347250808585711,-8238.992778814647,FALSE
42,1.6559837235418706,0.6476277860210866,46.781179355920486,0.04586886209938253,-8244.584273442926,FALSE
7,1.9750868033534825,0.9764977605136561,6.36129237844348,0.1746545133784181,-8240.194162171307,FALSE
108,1.547543272445557,0.7068672053768569,34.536139161651604,0.023062793133682355,-8244.863841789369,TRUE
235,1.5164030481228488,0.4603319862406357,78.58764606538921,0.010208710022161055,-8246.291422858922,TRUE
211,1.5722504693536359,0.41036730452847264,168.5508170100226,0.009997059688326962,-8246.308167408328,FALSE
452,1.5461120071311978,0.33535522265962664,131.96661710468658,0.005585296364076475,-8246.879745562961,TRUE
219,1.584683911549719,0.627762127151674,34.01435007129272,0.011951940237053486,-8245.825504013848,TRUE
162,1.514840585466497,0.5017998486466508,50.283526579693834,0.013308215378314022,-8246.748035212704,TRUE
121,1.517777050055777,0.783593703414178,5.809600671159984,0.01663165119998324,-8246.677132428229,TRUE
212,1.5458312932652496,0.6773546668532933,40.208630735450974,0.012587429729092424,-8245.62691801343,TRUE
30,1.627660342713946,0.6459765536393851,30.861820435555938,0.05968832696265804,-8244.353083853348,FALSE
91,1.5149622788754205,0.660243022918407,44.13309300422743,0.027240572466018253,-8246.040875592988,TRUE
79,1.5552200114599075,0.5095471870185396,36.881222458454864,0.027157382540155917,-8247.124777994364,TRUE
190,1.6194999530946323,0.6404594382537301,97.77877693688217,0.011761246692149369,-8248.522050574617,FALSE
214,1.6076077409758978,0.49326018541447436,74.03532258516844,0.009997059688326962,-8247.920324943987,FALSE
6,2.427189760738429,1.0672516856796357,3.7522494981887906,0.19347250808585711,-8242.33074308216,FALSE
45,1.5895238700752237,0.7703023246091734,32.02722805101376,0.04351661276095266,-8244.606504671956,FALSE
163,1.5574496051828652,0.9531276079081878,1.2465810026940778,0.01685727830345085,-8246.214419678581,TRUE
457,1.5695571982078829,0.4246363727091736,135.05138497243135,0.006681354393413301,-8248.272575294282,TRUE
178,1.5295452683719197,0.11591206611550756,288.2437196525525,0.012643340194060571,-8249.42542528055,FALSE
168,1.5148367668160387,0.5796241061696711,62.369399602745105,0.015167115835285698,-8246.032015529614,TRUE
360,1.5280540681337966,0.5660064070699606,59.34978374688061,0.006174654513378418,-8248.56668046161,FALSE
600,1.5608440628573714,0.6502274808757296,5.342157277746818,0.005044182962031634,-8247.826089888988,TRUE
28,1.5817823539751847,0.7563663909264182,21.07462948445341,0.06292266980299911,-8244.842291950636,FALSE
216,1.550371764159171,0.6059946749512497,77.39637046882791,0.009997059688326962,-8246.986469563757,FALSE
85,1.715651670684421,0.5616476617744666,35.40473536585755,0.0319361472957696,-8252.060230673585,TRUE
371,1.5386398930573766,0.283807714387656,137.20795318994928,0.005880623346074684,-8249.065007536592,FALSE
36,1.685629507726641,0.9295759295267336,19.91883255085252,0.05116142311084975,-8244.189646470475,FALSE
254,1.4971931795993054,0.2340290002551983,167.5239138508768,0.00911496618641576,-8250.124873564533,FALSE
365,1.5498927444106345,0.6288200830724857,31.989898873015253,0.0073831514592395875,-8246.41743050211,TRUE
172,1.5731304653547402,0.5087615814068445,73.30521565319489,0.01323140252866804,-8247.158971080664,FALSE
174,1.5323555610932529,0.33487207440226363,73.43043980249311,0.012216500860910126,-8248.46234758062,TRUE
337,1.5727740294033474,0.46953267242557084,275.8374740328257,0.006174654513378418,-8249.864050662558,FALSE
198,1.6097124745237572,0.5407552698292547,127.75705805162495,0.0111731843575419,-8247.983043503942,FALSE
117,1.5375945764917616,0.6296350624463412,33.65698272986915,0.019312771302778135,-8245.233762166412,TRUE
5,2.2322425703473416,1.1360870904865663,2.680232743229725,0.22140546897971186,-8240.828422587103,FALSE
6,1.8154816093228259,1.2493773762878788,0.3887232925039854,0.19795591891673986,-8242.42637331991,TRUE
6,1.8539637813143746,1.1667111824253689,2.9368591314706585,0.19347250808585711,-8239.691128332879,FALSE
126,1.4485131810300005,0.7070993247751288,44.14121103797763,0.01808921757234015,-8250.97746846355,TRUE
260,1.5122647469965178,0.7154986831825806,19.580137166979302,0.009428132518459063,-8246.351729367267,TRUE
460,1.5431303976772452,0.5262377822482248,40.24835362102823,0.00537055399490583,-8246.415111691182,TRUE
403,1.4911322362810597,0.9278068722094192,1.3404605481505651,0.007904951420283956,-8250.068346033519,TRUE
355,1.5540351041811158,0.5599698664110819,74.30241894372465,0.008132144387318314,-8246.894204849128,TRUE
40,1.5301538402074149,0.5852418914437705,43.87731102507114,0.047927080270508675,-8247.379406023432,FALSE
268,1.5633753399074797,0.5148142123520985,108.18189963618269,0.008526903851808291,-8248.100331542037,FALSE
465,1.5479008741607958,0.38512097435457676,145.07082284143442,0.00611189922622165,-8247.477052359813,TRUE
7,1.8695128089270772,1.0124918847896662,6.08028051881237,0.1746545133784181,-8240.168001643206,FALSE
402,1.5757442530492574,0.2737260148118216,122.14133962422102,0.0059003639111398975,-8247.600794405704,TRUE
122,1.5674174621250156,0.4401367655564456,95.76245798316877,0.026082452722716674,-8248.4698702480855,TRUE
163,1.6527376218074972,0.5960032757053298,26.621432294192672,0.015556640910195292,-8248.192011353569,TRUE
342,1.5583220553876223,0.23488741344614297,193.30125502810714,0.008729902485079941,-8247.554701194731,TRUE
200,1.5327433885987443,0.38225193965078674,93.30977653629384,0.012491196721004027,-8246.20709954256,TRUE
193,1.5271849377146227,0.7085124086440032,27.687332804757986,0.012715324386533864,-8245.527615356727,TRUE
255,1.5396955640813008,0.6074697316219797,37.1972532816548,0.009604461045501302,-8245.629290151732,TRUE
63,1.5434485676711085,0.9343749104809125,9.791659535365454,0.03444133906540515,-8245.20107240208,TRUE
231,1.536613368466121,0.4753698798323672,101.93733235988333,0.009408997353719493,-8247.421758923554,FALSE
13,1.7267548742961027,0.8766163077418999,15.735798400796812,0.1126139370773302,-8244.675470236582,FALSE
133,1.5761845004039778,0.7072453850696525,31.576022623008676,0.019460270979067006,-8244.901463351945,TRUE
113,1.606394485420468,0.6086602326517232,73.01287257361356,0.019994119376653924,-8246.767641582494,FALSE
293,1.5639377521165585,0.634280287415881,23.885273242727934,0.008741972441609736,-8245.880688163077,TRUE
6,2.0000333735522515,1.0108852473119556,4.046031504546849,0.19347250808585711,-8238.499956310563,FALSE
5,1.8070383500500085,1.3008137324702473,1.0143140960598411,0.23741192013345416,-8243.759914510136,TRUE
4,2.368804630310301,1.266000188932858,0.39645726384175706,0.27937785886764005,-8244.890419134294,TRUE
5,2.0599594994465322,1.1757140990008776,2.43202111371386,0.22140546897971186,-8240.416436171245,FALSE
33,1.6105741590521834,1.0723976227915761,0.9623707244783617,0.05668357866220771,-8244.356730978441,TRUE
404,1.5288716099405484,0.4426789214090561,104.02073083972726,0.00558659217877095,-8248.909099187076,FALSE
2,1.9135911550576141,1.2124467443347011,0.9562574525090568,0.3840656891436865,-8242.51143133104,TRUE
2,3.0356427472383003,1.2027967511116329,1.6046574399966833,0.39400176418700383,-8239.603650843348,FALSE
7,1.903024118492412,1.1950591491875246,3.022751323574536,0.1746545133784181,-8241.059033995536,FALSE
26,1.7933555690051521,0.9951441170989268,8.139293533204805,0.06615701264334019,-8245.88720995051,FALSE
204,1.5539507325687776,0.4062796092293749,72.4563051442789,0.010879153190238165,-8248.534352737046,FALSE
242,1.5888003295251012,0.4968194764119823,55.629386798639345,0.010493285681107122,-8246.358714396949,TRUE
6,1.8994547686914522,1.064385259983603,2.589187935007342,0.19347250808585711,-8240.240367072483,FALSE
166,1.5484342057539489,0.7250741469735245,54.41805476433391,0.013819464863275507,-8247.465858408597,FALSE
300,1.507007225665921,0.8164370290537143,15.288823995148704,0.009292211860997908,-8247.573757502034,TRUE
272,1.5900520657914599,0.46590844924034924,87.99668306471793,0.008232872684504558,-8248.49707259677,FALSE
265,1.5048938526784705,0.6187585022980955,31.238622512770988,0.008549103456996875,-8246.572563283871,TRUE
124,1.556000304863695,0.5391213432189207,63.82762683025777,0.01822993237283152,-8246.757532564341,FALSE
389,1.5251849480690505,0.23821293506110636,100.57410081521698,0.00558659217877095,-8250.8876948877,FALSE
27,1.7431626933653734,1.063272928113677,17.006404983364106,0.06380476330491032,-8245.705331663281,FALSE
226,1.516361161466993,0.6021729185506858,25.58939494588862,0.009997059688326962,-8248.713232288846,FALSE
35,1.5957120219133918,0.9410654149638641,35.21675214182973,0.05174948544545722,-8246.401498854746,FALSE
27,1.6401961087378445,0.6329437179690234,30.150805447144393,0.06380476330491032,-8243.17105160557,FALSE
97,1.6365498345297325,0.932583543545538,5.926140298243308,0.02720389094134122,-8246.829567218658,TRUE
370,1.5524125568180913,0.6836263857791866,1.4691693838383617,0.0070632798654775624,-8246.256983443061,TRUE
105,1.6140734600353088,0.6407972020507952,102.54399298936133,0.02175830638047633,-8249.260595923008,FALSE
31,1.5630138458377623,0.7701498989077427,14.43787296434197,0.06215325562093502,-8245.371240927885,TRUE
4,1.998400716600488,1.2232516923280399,1.1146030462962526,0.2756477881632089,-8241.114508948944,TRUE
2,5.577787248077969,1.3619228185148191,1.1232483043442638,0.39400176418700383,-8247.824981917307,FALSE
59,1.5787107655181123,0.9028966764381828,5.084548901902425,0.0342863198277711,-8244.79991965934,TRUE
160,1.5669608905948205,0.5228665158190384,53.62770558975935,0.015497043178810288,-8245.223826489097,TRUE
450,1.5361570670638216,0.5559756616807301,116.48366824754571,0.007108339058686017,-8248.45807597276,TRUE
223,1.5298089381160505,0.3078195301175943,98.70116824402982,0.009997059688326962,-8249.692235667877,FALSE
16,1.623447270856991,0.9332994785878413,6.266847517154666,0.10431717150023584,-8243.73285318479,TRUE
221,1.579675099093873,-0.017077839885739937,416.6445143404892,0.009997059688326962,-8249.647770321539,FALSE
67,1.601660076428805,0.9414019424881794,2.779781621246819,0.03087327256689209,-8246.968829476935,FALSE
100,1.5439594011763875,0.5813090848920834,55.44958637792933,0.02656724914984144,-8245.624483284602,TRUE
130,1.583261583945006,0.4249972762983015,86.8528921747305,0.01822993237283152,-8247.722803288923,FALSE
248,1.6311726812950293,0.7478479441682266,12.10570566660753,0.012177273038381254,-8249.123533406872,TRUE
36,1.6638970632534793,0.7157084507647739,47.46445719873672,0.05116142311084975,-8244.949300797036,FALSE
